Time,COOLSYS1:VAV_OTHER_COOLC:Design Water Volume Flow Rate [m3/s],COOLSYS1:VAV_POD_1_COOLC:Design Water Volume Flow Rate [m3/s],COOLSYS1:VAV_POD_2_COOLC:Design Water Volume Flow Rate [m3/s],COOLSYS1:VAV_POD_3_COOLC:Design Water Volume Flow Rate [m3/s]
23:30:00,3.764080E-04,4.675786E-04,1.721344E-04,2.249374E-04,1.718736E-04,2.247156E-04,1.719882E-04,2.248058E-04,1.713804E-04,2.246722E-04,1.719037E-04,2.247595E-04,1.727560E-04,2.250410E-04,1.392597E-04,1.428445E-04,1.419355E-04,1.428533E-04,1.419518E-04,1.428616E-04,8.596149E-04,1.473958E-04,9.374211E-05,5.084148E-04,5.098786E-04,9.039953E-05,7.619940E-05,4.502859E-04,7.039202E-04,4.489975E-04,7.016009E-04,4.495178E-04,7.022280E-04,4.467148E-04,7.011736E-04,4.491204E-04,7.018531E-04,4.592918E-04,7.068647E-04,4.383581E-04,6.812035E-04,2.608869E-03,2.474507E-03,2.395572E-03,2.567829E-03
23:45:00,3.764080E-04,4.675786E-04,1.721344E-04,2.252964E-04,1.718736E-04,2.250746E-04,1.719882E-04,2.251680E-04,1.713804E-04,2.250307E-04,1.719037E-04,2.251185E-04,1.727560E-04,2.254038E-04,1.392597E-04,1.428445E-04,1.419355E-04,1.428533E-04,1.419518E-04,1.428616E-04,8.596149E-04,1.480091E-04,9.374211E-05,5.084148E-04,5.098786E-04,9.039953E-05,7.619940E-05,4.502859E-04,7.039202E-04,4.489975E-04,7.016009E-04,4.495178E-04,7.022280E-04,4.467148E-04,7.011736E-04,4.491204E-04,7.018531E-04,4.592918E-04,7.068647E-04,4.384088E-04,6.819551E-04,2.609638E-03,2.474906E-03,2.395959E-03,2.568248E-03
24:00:00,3.764080E-04,4.675786E-04,1.721344E-04,2.256126E-04,1.718736E-04,2.253911E-04,1.719882E-04,2.254872E-04,1.713804E-04,2.253466E-04,1.719037E-04,2.254350E-04,1.727560E-04,2.257234E-04,1.392597E-04,1.428445E-04,1.419355E-04,1.428533E-04,1.419518E-04,1.428616E-04,8.596149E-04,1.486415E-04,9.374211E-05,5.084148E-04,5.098786E-04,9.039953E-05,7.619940E-05,4.502859E-04,7.039202E-04,4.489975E-04,7.016009E-04,4.495178E-04,7.022280E-04,4.467148E-04,7.011736E-04,4.491204E-04,7.018531E-04,4.592918E-04,7.068647E-04,4.384591E-04,6.825886E-04,2.610353E-03,2.475258E-03,2.396301E-03,2.568618E-03

Time
00:15:00
00:30:00
00:45:00
01:00:00
01:15:00
01:30:00
01:45:00
02:00:00
02:15:00
02:30:00
02:45:00
03:00:00
03:15:00
03:30:00
03:45:00
04:00:00
04:15:00
04:30:00
04:45:00
05:00:00
05:15:00
05:30:00
05:45:00
06:00:00
06:15:00
06:30:00
06:45:00
07:00:00
07:15:00
07:30:00
07:45:00
08:00:00
08:15:00
08:30:00
08:45:00
09:00:00
09:15:00
09:30:00
09:45:00
10:00:00
10:15:00
10:30:00
10:45:00
11:00:00
11:15:00
11:30:00
11:45:00
12:00:00
12:15:00
12:30:00
12:45:00
13:00:00
13:15:00
13:30:00
13:45:00
14:00:00
14:15:00
14:30:00
14:45:00
15:00:00
15:15:00
15:30:00
15:45:00
16:00:00
16:15:00
16:30:00
16:45:00
17:00:00
17:15:00
17:30:00
17:45:00
18:00:00
18:15:00
18:30:00
18:45:00
19:00:00
19:15:00
19:30:00
19:45:00
20:00:00
20:15:00
20:30:00
20:45:00
21:00:00
21:15:00
21:30:00
21:45:00
22:00:00
22:15:00
22:30:00
22:45:00
23:00:00
23:15:00
23:30:00
23:45:00
24:00:00

