2001-08-01 12:00:00.000 PDT,+7200.0000-120.0000d
2001-08-01 12:00:03.502 PDT,+7200.0000-120.0324d
2001-08-01 12:00:03.503 PDT,+7200.0000-120.0972d
2001-08-01 12:00:03.504 PDT,+7200.0000-120.1944d
2001-08-01 12:00:03.505 PDT,+7200.0000-120.3240d
2001-08-01 12:00:03.506 PDT,+7200.0000-120.4860d
2001-08-01 12:00:03.507 PDT,+7200.0000-120.6804d
2001-08-01 12:00:03.508 PDT,+7200.0000-120.9072d
2001-08-01 12:00:03.509 PDT,+7200.0000-121.1664d
2001-08-01 12:00:03.510 PDT,+7200.0000-121.4580d
2001-08-01 12:00:03.511 PDT,+7200.0000-121.7820d
2001-08-01 12:00:03.512 PDT,+7200.0000-122.1384d
2001-08-01 12:00:03.513 PDT,+7200.0000-122.5272d
2001-08-01 12:00:03.514 PDT,+7200.0000-122.9484d
2001-08-01 12:00:03.515 PDT,+7200.0000-123.4020d
2001-08-01 12:00:03.516 PDT,+7200.0000-123.8880d
2001-08-01 12:00:03.517 PDT,+7200.0000-124.4064d
2001-08-01 12:00:03.518 PDT,+7200.0000-124.9572d
2001-08-01 12:00:03.519 PDT,+7200.0000-125.5404d
2001-08-01 12:00:03.520 PDT,+7200.0000-126.1560d
2001-08-01 12:00:03.521 PDT,+7200.0000-126.8040d
2001-08-01 12:00:03.522 PDT,+7200.0000-127.4520d
2001-08-01 12:00:03.523 PDT,+7200.0000-128.1000d
2001-08-01 12:00:03.524 PDT,+7200.0000-128.7480d
2001-08-01 12:00:03.525 PDT,+7200.0000-129.3960d
2001-08-01 12:00:03.526 PDT,+7200.0000-130.0440d
2001-08-01 12:00:03.527 PDT,+7200.0000-130.6920d
2001-08-01 12:00:03.528 PDT,+7200.0000-131.3400d
2001-08-01 12:00:03.529 PDT,+7200.0000-131.9880d
2001-08-01 12:00:03.530 PDT,+7200.0000-132.6360d
2001-08-01 12:00:03.531 PDT,+7200.0000-133.2840d
2001-08-01 12:00:03.532 PDT,+7200.0000-133.9320d
2001-08-01 12:00:03.533 PDT,+7200.0000-134.5800d
2001-08-01 12:00:03.534 PDT,+7200.0000-135.2280d
2001-08-01 12:00:03.535 PDT,+7200.0000-135.8760d
2001-08-01 12:00:03.536 PDT,+7200.0000-136.5240d
2001-08-01 12:00:03.537 PDT,+7200.0000-137.1720d
2001-08-01 12:00:03.538 PDT,+7200.0000-137.8200d
2001-08-01 12:00:03.539 PDT,+7200.0000-138.4680d
2001-08-01 12:00:03.540 PDT,+7200.0000-139.1160d
2001-08-01 12:00:03.541 PDT,+7200.0000-139.7640d
